	Gene.names	Protein.IDs	LFQ.intensity.01	LFQ.intensity.02	LFQ.intensity.03	LFQ.intensity.04	LFQ.intensity.05	LFQ.intensity.06	LFQ.intensity.07	LFQ.intensity.08	LFQ.intensity.09	LFQ.intensity.10	LFQ.intensity.11	LFQ.intensity.12	LFQ.intensity.13	LFQ.intensity.14	LFQ.intensity.15
0	YPR010C-A	A5Z2X5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	RPL36B;RPL36A	O14455;P05745	672850000.0	802490000.0	560330000.0	492690000.0	749290000.0	451810000.0	401040000.0	480330000.0	691550000.0	669530000.0	516450000.0	607300000.0	597810000.0	472290000.0	586770000.0
2	MBF1	O14467	104740000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105680000.0	95456000.0	0.0	0.0	0.0	0.0	0.0
3	TY1A-H;TY1A-GR3;TY1A-DR4;TY1A-BR;TY1A-ML1;TY1A-JR2;TY1A-LR1;TY1A-MR2;TY1A-ER2;TY1A-DR5;TY1A-PR2;TY1A-OR;TY1A-PR1;TY1A-A;TY1A-ML2;TY1A-DR3;TY1A-PR3;TY1A-GR2;TY1A-GR1;TY1A-DR1;TY1A-LR4;TY1A-LR3;TY1A-JR1;TY1A-PL;TY1A-LR2;TY1A-ER1;TY1A-DR6;TY1A-NL2;TY1A-OL	P0C2I4;P0CX67;O74302;Q12217;Q04706;P47099;P0CX68;P0CX69;P0CX66;P0CX65;P0CX60;P0CX59;P0CX58;P0CX57;P0CX76;Q12441;Q6Q5H1;Q12485;Q12085;Q03856;P0C2I8;P0CX75;P0CX74;P0CX73;P0CX72;P0CX71;P0CX70;Q12470;Q92392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	TIM9	O74700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	CYC1;CYC7	P00044;P00045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	QCR6	P00127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	QCR7	P00128	0.0	0.0	0.0	0.0	0.0	56704000.0	0.0	0.0	0.0	0.0	0.0	0.0	48458000.0	0.0	33014000.0
8	CYB2	P00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	ADH1	P00330	1217900000.0	1155600000.0	922920000.0	1151700000.0	1208700000.0	1247500000.0	1151900000.0	1210000000.0	1259400000.0	1519700000.0	1451000000.0	1401400000.0	1503800000.0	918800000.0	1075100000.0
10	ADH2	P00331	247690000.0	108340000.0	87948000.0	190700000.0	0.0	295460000.0	95016000.0	252110000.0	238410000.0	76581000.0	257730000.0	94497000.0	260300000.0	128600000.0	89204000.0
11	TDH2	P00358	417040000.0	273080000.0	536510000.0	623570000.0	337060000.0	528410000.0	259470000.0	472190000.0	603220000.0	652650000.0	891440000.0	567020000.0	550350000.0	577840000.0	737070000.0
12	TDH3	P00359	4857000000.0	4583600000.0	3947500000.0	3995900000.0	4667800000.0	4754100000.0	4501500000.0	4777700000.0	5301000000.0	4925600000.0	5188900000.0	4843300000.0	4469500000.0	4146600000.0	4095500000.0
13	TDH1	P00360	82590000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70431000.0	0.0	108820000.0	0.0	0.0	0.0	0.0
14	COX2	P00410	59746000.0	51708000.0	58027000.0	90375000.0	29762000.0	94881000.0	32600000.0	65344000.0	55307000.0	51773000.0	62814000.0	51085000.0	67046000.0	87396000.0	60839000.0
15	COX5A;COX5B	P00424;P00425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	COX6	P00427	0.0	0.0	0.0	30755000.0	15027000.0	36718000.0	23625000.0	0.0	0.0	29321000.0	38234000.0	32705000.0	36175000.0	25469000.0	18086000.0
17	SOD1	P00445	118400000.0	0.0	0.0	220510000.0	249020000.0	75695000.0	38652000.0	152950000.0	162410000.0	69756000.0	147290000.0	0.0	60503000.0	0.0	0.0
18	SOD2	P00447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	HIS1	P00498	0.0	0.0	54895000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39398000.0	0.0
20	CDC28	P00546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	CDC19	P00549;P52489	1224000000.0	1097400000.0	1452400000.0	1144500000.0	1179600000.0	1086700000.0	1348200000.0	1031100000.0	1296000000.0	1120600000.0	1196300000.0	1101400000.0	1010700000.0	1196500000.0	1359900000.0
22	PGK1	P00560	1039000000.0	1081600000.0	648680000.0	678310000.0	822310000.0	1227500000.0	806180000.0	1042800000.0	1184900000.0	1209900000.0	1287400000.0	1126500000.0	1189800000.0	851480000.0	820410000.0
23	CAR1	P00812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	HIS4	P00815	52055000.0	0.0	87141000.0	33033000.0	37251000.0	38683000.0	48968000.0	0.0	48231000.0	39326000.0	27264000.0	56785000.0	49232000.0	70762000.0	46378000.0
25	IPP1	P00817	111230000.0	52934000.0	79467000.0	78377000.0	69669000.0	97039000.0	87565000.0	87604000.0	97883000.0	99326000.0	102330000.0	106130000.0	94813000.0	80466000.0	79751000.0
26	ATP2	P00830	223770000.0	213910000.0	170430000.0	275040000.0	188920000.0	360710000.0	198090000.0	313400000.0	223070000.0	240800000.0	317000000.0	231270000.0	355240000.0	239570000.0	190390000.0
27	CIT1	P00890	83586000.0	65081000.0	51826000.0	117120000.0	42645000.0	307810000.0	61976000.0	224320000.0	103400000.0	98030000.0	103740000.0	100360000.0	225070000.0	119250000.0	68142000.0
28	TRP2	P00899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	ENO1	P00924	369890000.0	0.0	193690000.0	322140000.0	188550000.0	299960000.0	0.0	0.0	402360000.0	194410000.0	455000000.0	191780000.0	438310000.0	186050000.0	183390000.0
30	ENO2	P00925	1696600000.0	1564100000.0	991950000.0	1507600000.0	1423200000.0	2206800000.0	1234400000.0	1883900000.0	1955100000.0	2316500000.0	2323400000.0	2334200000.0	2288200000.0	1622300000.0	1390200000.0
31	ILV1	P00927	49974000.0	0.0	130220000.0	73924000.0	57840000.0	57366000.0	85500000.0	0.0	43059000.0	60190000.0	41015000.0	57007000.0	54819000.0	92197000.0	98263000.0
32	TRP5	P00931	22927000.0	0.0	47332000.0	28087000.0	0.0	34256000.0	0.0	0.0	32879000.0	39301000.0	30476000.0	27101000.0	23629000.0	54080000.0	42972000.0
33	TRP3	P00937	0.0	0.0	40328000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22636000.0	0.0	0.0	0.0
34	TPI1	P00942	198310000.0	85625000.0	287860000.0	91353000.0	112740000.0	474290000.0	248090000.0	110570000.0	177530000.0	310600000.0	110610000.0	258460000.0	258430000.0	243010000.0	331020000.0
35	GPM1	P00950	665540000.0	657690000.0	505980000.0	597270000.0	495150000.0	747830000.0	553910000.0	715560000.0	730680000.0	881820000.0	848970000.0	835920000.0	784140000.0	668380000.0	615950000.0
36	MES1	P00958	15595000.0	0.0	25486000.0	0.0	0.0	14016000.0	0.0	0.0	0.0	0.0	0.0	20496000.0	18356000.0	15669000.0	20879000.0
37	INH1	P01097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	YPT1	P01123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	HTB2;HTB1	P02294;P02293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	HHF1	P02309	97348000.0	102300000.0	109740000.0	79330000.0	109060000.0	106950000.0	131490000.0	0.0	90429000.0	73086000.0	60764000.0	76725000.0	93439000.0	58637000.0	85754000.0
41	VAR1	P02381	0.0	0.0	0.0	0.0	285900000.0	49869000.0	0.0	0.0	0.0	0.0	49244000.0	0.0	99989000.0	0.0	68926000.0
42	RPP2B	P02400	252720000.0	285200000.0	215300000.0	271360000.0	247620000.0	302710000.0	201120000.0	257570000.0	230830000.0	278670000.0	286220000.0	270800000.0	258640000.0	187350000.0	238130000.0
43	RPL28	P02406	420030000.0	405330000.0	541310000.0	301060000.0	422460000.0	266390000.0	441730000.0	270090000.0	345230000.0	368980000.0	289970000.0	344980000.0	344010000.0	329440000.0	424410000.0
44	RPS17B;RPS17A	P14127;P02407	718320000.0	848820000.0	831150000.0	604180000.0	817450000.0	581850000.0	895070000.0	611210000.0	795680000.0	705300000.0	672880000.0	699300000.0	674630000.0	593380000.0	878930000.0
45	TUB2	P02557	83009000.0	46157000.0	114180000.0	98674000.0	57320000.0	81231000.0	71278000.0	60702000.0	78999000.0	87575000.0	0.0	70214000.0	79941000.0	131620000.0	86887000.0
46	HSP82	P02829	47148000.0	0.0	22419000.0	36142000.0	0.0	47527000.0	53263000.0	0.0	57276000.0	34275000.0	79627000.0	30975000.0	43244000.0	29720000.0	32607000.0
47	TUF1	P02992	49391000.0	0.0	66842000.0	52495000.0	47340000.0	49062000.0	58631000.0	0.0	0.0	52258000.0	0.0	47000000.0	0.0	47474000.0	53977000.0
48	TEF1	P02994	2716800000.0	2596900000.0	3078700000.0	2292200000.0	2858100000.0	2310200000.0	2679100000.0	2245700000.0	2858200000.0	2677800000.0	2322400000.0	2760800000.0	2414800000.0	2279900000.0	2557700000.0
49	REP1	P03871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	REP2	P03872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	CPA2	P03965	36935000.0	10146000.0	120280000.0	62491000.0	21835000.0	32677000.0	58125000.0	17965000.0	0.0	28602000.0	22208000.0	40117000.0	34239000.0	102750000.0	100300000.0
52	COX4	P04037	0.0	28588000.0	0.0	39222000.0	0.0	0.0	0.0	0.0	33945000.0	46039000.0	54966000.0	41009000.0	56338000.0	21843000.0	23037000.0
53	ADE4	P04046	17975000.0	0.0	26211000.0	25966000.0	17240000.0	14573000.0	0.0	0.0	23207000.0	18977000.0	0.0	18887000.0	18289000.0	23917000.0	33055000.0
54	RPO21	P04050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	ARG4	P04076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	PAB1	P04147	102260000.0	76717000.0	92436000.0	83982000.0	65725000.0	102330000.0	77744000.0	0.0	101120000.0	110300000.0	90471000.0	121230000.0	93551000.0	77881000.0	89642000.0
57	ADE8	P04161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	LEU2	P04173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	RPL24A	P04449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	RPL25	P04456	691140000.0	770240000.0	959550000.0	606700000.0	794270000.0	508820000.0	727530000.0	513680000.0	676620000.0	520490000.0	504620000.0	521070000.0	547480000.0	663440000.0	690470000.0
61	RPL39	P04650	107390000.0	0.0	135730000.0	0.0	0.0	0.0	151280000.0	0.0	0.0	0.0	79932000.0	0.0	0.0	66852000.0	73401000.0
62	AAC1	P04710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	THS1	P04801	37401000.0	19755000.0	65532000.0	44381000.0	40687000.0	43452000.0	55075000.0	0.0	34819000.0	37703000.0	36157000.0	53025000.0	41814000.0	46196000.0	57616000.0
64	DPS1	P04802	36238000.0	15727000.0	64658000.0	21058000.0	23999000.0	33496000.0	27921000.0	0.0	30851000.0	30590000.0	0.0	32031000.0	25248000.0	45501000.0	48186000.0
65	HXK1	P04806	77833000.0	0.0	56384000.0	76030000.0	0.0	165090000.0	0.0	0.0	95252000.0	97026000.0	0.0	65279000.0	71471000.0	118040000.0	65270000.0
66	HXK2	P04807	100600000.0	104330000.0	71548000.0	120130000.0	87465000.0	102510000.0	83236000.0	51999000.0	131400000.0	166080000.0	192030000.0	148730000.0	138080000.0	93201000.0	89888000.0
67	POR1	P04840	264360000.0	174800000.0	173070000.0	311030000.0	165080000.0	435290000.0	185100000.0	346580000.0	203820000.0	229050000.0	417200000.0	237840000.0	381220000.0	326000000.0	241760000.0
68	HTA2;HTA1	P04912;P04911	0.0	0.0	0.0	86072000.0	120860000.0	0.0	76703000.0	0.0	85442000.0	98156000.0	102620000.0	78949000.0	88233000.0	69989000.0	63347000.0
69	PMA1;PMA2	P05030;P19657	591390000.0	450910000.0	977050000.0	584800000.0	631600000.0	383530000.0	904930000.0	507570000.0	480200000.0	352180000.0	279110000.0	358270000.0	316630000.0	566610000.0	631850000.0
70	RPP0	P05317	976350000.0	1038500000.0	863300000.0	1033500000.0	1092400000.0	804540000.0	722100000.0	669810000.0	855470000.0	970740000.0	1103500000.0	920740000.0	873660000.0	1107000000.0	1099400000.0
71	RPP1A	P05318	334070000.0	280990000.0	294430000.0	0.0	314010000.0	606480000.0	0.0	192810000.0	205300000.0	299100000.0	659340000.0	0.0	0.0	958110000.0	340770000.0
72	RPP2A	P05319	189490000.0	223990000.0	148460000.0	197530000.0	182030000.0	207040000.0	158520000.0	215970000.0	160970000.0	229060000.0	205110000.0	215320000.0	196960000.0	158240000.0	193260000.0
73	HEM2	P05373	18869000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30492000.0	0.0	0.0
74	SUP35	P05453	46739000.0	35144000.0	35833000.0	29158000.0	28166000.0	34237000.0	0.0	0.0	41722000.0	29058000.0	33556000.0	28686000.0	20990000.0	31534000.0	36034000.0
75	ATP4	P05626	0.0	0.0	0.0	59216000.0	0.0	73984000.0	0.0	0.0	34528000.0	58652000.0	66587000.0	59356000.0	69906000.0	73207000.0	37368000.0
76	MET6	P05694	59928000.0	0.0	56191000.0	21093000.0	9472700.0	38670000.0	27112000.0	10956000.0	37972000.0	51407000.0	52763000.0	42265000.0	36468000.0	50187000.0	58064000.0
77	RPL7A	P05737	443500000.0	465810000.0	485970000.0	377190000.0	414480000.0	327530000.0	416150000.0	270930000.0	394550000.0	434600000.0	375630000.0	404790000.0	390020000.0	459450000.0	498950000.0
78	RPL9A	P05738	502590000.0	548030000.0	761590000.0	590790000.0	574800000.0	452400000.0	620830000.0	352020000.0	426530000.0	472780000.0	383220000.0	496870000.0	429320000.0	531240000.0	627070000.0
79	RPL6B	P05739	507600000.0	413470000.0	609670000.0	454290000.0	395830000.0	455940000.0	603020000.0	371150000.0	419830000.0	442790000.0	546920000.0	507570000.0	546800000.0	620640000.0	727640000.0
80	RPL17A	P05740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	RPL33A	P05744	361590000.0	379990000.0	439710000.0	330700000.0	326870000.0	348080000.0	0.0	0.0	300950000.0	235440000.0	0.0	277980000.0	297600000.0	331100000.0	351470000.0
82	RPL15A	P05748	373880000.0	385900000.0	465900000.0	340310000.0	408310000.0	266400000.0	532800000.0	277490000.0	333870000.0	326390000.0	217360000.0	300570000.0	356270000.0	288670000.0	336870000.0
83	RPL22A	P05749	0.0	0.0	59718000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71528000.0
84	RPS3	P05750	1733700000.0	1878000000.0	2363700000.0	1402900000.0	1971000000.0	1597100000.0	2219600000.0	1395200000.0	1765100000.0	1550100000.0	1326700000.0	1469700000.0	1496500000.0	1761700000.0	2246600000.0
85	RPS9B;RPS9A	P05755;O13516	477770000.0	538960000.0	747670000.0	459220000.0	500220000.0	455130000.0	575710000.0	398150000.0	504540000.0	369720000.0	397740000.0	419120000.0	468410000.0	494460000.0	625830000.0
86	RPS13	P05756	623070000.0	593850000.0	837560000.0	776890000.0	730080000.0	641980000.0	696540000.0	447520000.0	446620000.0	611020000.0	534460000.0	618400000.0	579760000.0	932220000.0	946440000.0
87	RPS31	P05759;P0CH09;P0CH08;P0CG63	182300000.0	362650000.0	195420000.0	180090000.0	167750000.0	179130000.0	203880000.0	0.0	0.0	159350000.0	176140000.0	186800000.0	138000000.0	123910000.0	200630000.0
88	PRT1	P06103	35344000.0	0.0	52929000.0	26085000.0	0.0	0.0	23649000.0	0.0	0.0	38745000.0	0.0	32315000.0	27657000.0	41694000.0	36092000.0
89	SCP160	P06105	0.0	29155000.0	17514000.0	0.0	0.0	24111000.0	19747000.0	0.0	0.0	0.0	27602000.0	24989000.0	18815000.0	16660000.0	28008000.0
90	MET17	P06106	71689000.0	40303000.0	117830000.0	61047000.0	0.0	60488000.0	54060000.0	0.0	50411000.0	48010000.0	51639000.0	53189000.0	48231000.0	61553000.0	76642000.0
91	ILV5	P06168	174850000.0	181700000.0	127590000.0	188750000.0	128330000.0	221280000.0	156120000.0	181170000.0	185980000.0	246990000.0	253640000.0	230150000.0	195240000.0	194240000.0	177670000.0
92	PDC1	P06169;P26263;Q07471	2075700000.0	1850500000.0	1892300000.0	2307900000.0	1872900000.0	2310400000.0	2060500000.0	1921100000.0	2005200000.0	2661000000.0	2672300000.0	2549400000.0	2016100000.0	2522200000.0	2046300000.0
93	LEU4	P06208-2;P06208	0.0	0.0	38773000.0	0.0	0.0	32794000.0	31184000.0	0.0	0.0	28371000.0	43206000.0	0.0	0.0	39545000.0	35669000.0
94	RPS14A;RPS14B	P06367;P39516	526050000.0	512210000.0	834770000.0	466130000.0	582280000.0	405510000.0	621510000.0	361080000.0	465460000.0	409970000.0	336710000.0	441590000.0	371020000.0	519400000.0	739500000.0
95	DED1	P06634	8917200000.0	7408500000.0	113570000.0	2809200000.0	62114000.0	91136000.0	87930000.0	61075000.0	108090000.0	77307000.0	70055000.0	7417200000.0	7737400000.0	97663000.0	101080000.0
96	GPH1	P06738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	RHO1	P06780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	TOP2	P06786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	CYT1	P07143	58658000.0	0.0	73014000.0	67278000.0	48630000.0	0.0	60041000.0	71381000.0	0.0	0.0	0.0	54412000.0	60870000.0	56125000.0	62812000.0
100	FAS1	P07149	118830000.0	97468000.0	146820000.0	133290000.0	107140000.0	113960000.0	133790000.0	106670000.0	116620000.0	129020000.0	132600000.0	119990000.0	113540000.0	144510000.0	135600000.0
101	ADK1	P07170	97770000.0	84722000.0	35776000.0	63367000.0	67228000.0	98521000.0	0.0	0.0	87091000.0	103760000.0	115640000.0	117410000.0	99325000.0	47256000.0	57017000.0
102	TOM70	P07213	2864600000.0	0.0	0.0	0.0	0.0	1589400000.0	1758900000.0	0.0	0.0	0.0	0.0	812190000.0	0.0	1057700000.0	0.0
103	ADE5,7	P07244	82540000.0	50652000.0	96507000.0	94014000.0	67424000.0	77569000.0	87558000.0	33364000.0	74326000.0	94707000.0	74424000.0	83796000.0	70401000.0	103290000.0	95372000.0
104	ADE3	P07245	33403000.0	0.0	43253000.0	34080000.0	0.0	41583000.0	33644000.0	20120000.0	32155000.0	32598000.0	33430000.0	31840000.0	33771000.0	43371000.0	47854000.0
105	ATP1	P07251	250840000.0	186990000.0	234340000.0	284200000.0	191330000.0	371350000.0	225520000.0	366170000.0	265210000.0	235680000.0	293190000.0	251340000.0	400400000.0	236800000.0	245810000.0
106	COR1	P07256	41684000.0	35667000.0	32365000.0	46062000.0	0.0	71657000.0	32770000.0	50783000.0	36741000.0	37562000.0	51392000.0	36672000.0	47615000.0	32520000.0	40175000.0
107	QCR2	P07257	59365000.0	36349000.0	55320000.0	63572000.0	37134000.0	77223000.0	49105000.0	0.0	60886000.0	60739000.0	57984000.0	56384000.0	67106000.0	55893000.0	58441000.0
108	URA2	P07259	107840000.0	89462000.0	169260000.0	153350000.0	66931000.0	116580000.0	153070000.0	99865000.0	101130000.0	89847000.0	89849000.0	91052000.0	116200000.0	137840000.0	135860000.0
109	CDC33	P07260	30967000.0	28594000.0	29416000.0	25818000.0	26311000.0	25180000.0	28778000.0	0.0	32669000.0	33227000.0	32913000.0	32327000.0	0.0	25535000.0	0.0
110	GDH1	P07262;P39708	62659000.0	41007000.0	176570000.0	50832000.0	45206000.0	65085000.0	94159000.0	44175000.0	66715000.0	38630000.0	24808000.0	34806000.0	30957000.0	109200000.0	115130000.0
111	HTS1	P07263-2;P07263	0.0	0.0	69432000.0	0.0	42184000.0	65408000.0	0.0	0.0	0.0	48495000.0	0.0	88981000.0	60867000.0	46760000.0	55525000.0
112	LEU1	P07264	159170000.0	132400000.0	165360000.0	113730000.0	66936000.0	117570000.0	93730000.0	109130000.0	141910000.0	135300000.0	190420000.0	106600000.0	85859000.0	140340000.0	138360000.0
113	PEP4	P07267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	PFY1	P07274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	BCY1	P07278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	RPS19B;RPS19A	P07281;P07280	314940000.0	347890000.0	267930000.0	394680000.0	330960000.0	290920000.0	292530000.0	245110000.0	268470000.0	335440000.0	362290000.0	361440000.0	316780000.0	390370000.0	387220000.0
117	SEC53	P07283	79373000.0	83333000.0	105230000.0	67622000.0	91102000.0	74108000.0	72783000.0	58711000.0	62476000.0	83847000.0	56281000.0	79455000.0	64604000.0	64066000.0	81913000.0
118	SES1	P07284	75991000.0	63579000.0	55521000.0	71679000.0	53262000.0	73189000.0	54766000.0	0.0	68714000.0	102400000.0	72989000.0	74297000.0	83387000.0	83621000.0	64042000.0
119	TRP4	P07285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	ILV2	P07342	40112000.0	39230000.0	86135000.0	76498000.0	0.0	61881000.0	0.0	0.0	58358000.0	49805000.0	52340000.0	33759000.0	0.0	56357000.0	90746000.0
121	SEC4;YPT6	P07560;Q99260	0.0	0.0	30882000.0	0.0	0.0	0.0	21856000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26986000.0
122	LYS2	P07702	0.0	0.0	11437000.0	10775000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	RPC40	P07703	0.0	0.0	31475000.0	0.0	0.0	0.0	0.0	0.0	0.0	24481000.0	0.0	24293000.0	0.0	0.0	24370000.0
124	VAS1	P07806-2;P07806	44624000.0	18806000.0	49081000.0	61796000.0	30258000.0	48204000.0	47370000.0	0.0	34496000.0	55231000.0	59930000.0	52629000.0	58206000.0	60938000.0	67355000.0
125	CAR2	P07991	0.0	0.0	20785000.0	24094000.0	0.0	35783000.0	0.0	0.0	24027000.0	0.0	0.0	17181000.0	30284000.0	21697000.0	18015000.0
126	RIP1	P08067	0.0	0.0	33954000.0	52319000.0	0.0	63769000.0	0.0	53682000.0	37933000.0	42157000.0	0.0	39038000.0	0.0	50843000.0	40510000.0
127	FUM1	P08417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26574000.0	0.0	0.0	33895000.0	19902000.0	0.0
128	RPB2	P08518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	ERG20	P08524	37983000.0	41567000.0	26563000.0	38282000.0	31578000.0	37476000.0	30532000.0	0.0	43021000.0	55811000.0	0.0	44988000.0	0.0	32719000.0	31293000.0
130	MET3	P08536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	ARO1	P08566	35443000.0	11940000.0	86338000.0	42769000.0	49909000.0	36512000.0	71165000.0	0.0	46243000.0	42483000.0	31036000.0	50367000.0	30171000.0	87196000.0	78993000.0
132	CIT2	P08679	0.0	0.0	0.0	0.0	0.0	31495000.0	0.0	0.0	0.0	0.0	0.0	0.0	30561000.0	0.0	0.0
133	SUI3	P09064	0.0	0.0	0.0	0.0	47655000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35613000.0
134	FBP1	P09201	0.0	0.0	0.0	0.0	0.0	17310000.0	0.0	0.0	0.0	0.0	0.0	0.0	20537000.0	0.0	0.0
135	PRB1	P09232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	SSA3	P09435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137	ILS1	P09436	0.0	0.0	66293000.0	35684000.0	21778000.0	23547000.0	31486000.0	0.0	26978000.0	40327000.0	0.0	39171000.0	0.0	39388000.0	55400000.0
138	MIS1	P09440	42567000.0	0.0	69430000.0	45639000.0	50776000.0	35427000.0	57468000.0	0.0	24646000.0	24612000.0	25696000.0	30025000.0	33993000.0	47513000.0	44173000.0
139	ATP5	P09457	40109000.0	0.0	22958000.0	48476000.0	26112000.0	66510000.0	0.0	39895000.0	49938000.0	50466000.0	69596000.0	44272000.0	53967000.0	34836000.0	34452000.0
140	SWI1	P09547	0.0	0.0	0.0	0.0	71993000.0	0.0	0.0	0.0	0.0	0.0	0.0	34771000.0	0.0	0.0	0.0
141	LPD1	P09624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142	TUB1	P09733	49037000.0	0.0	78741000.0	68085000.0	0.0	63382000.0	73609000.0	0.0	48012000.0	41515000.0	52384000.0	36643000.0	44509000.0	77102000.0	61225000.0
143	TUB3	P09734	0.0	0.0	26994000.0	24129000.0	0.0	0.0	0.0	24984000.0	0.0	0.0	0.0	0.0	0.0	23610000.0	16696000.0
144	TRL1	P09880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145	RNR2	P09938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
146	HEM1	P09950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
147	RPS25A;RPS25B	Q3E792;P0C0T4	201330000.0	246510000.0	255270000.0	185660000.0	225740000.0	169070000.0	252780000.0	0.0	184610000.0	128720000.0	142990000.0	0.0	147960000.0	173950000.0	250600000.0
