	Gene.names	Protein.IDs	Intensity.01	Intensity.02	Intensity.03	Intensity.04	Intensity.05	Intensity.06	Intensity.07	Intensity.08	Intensity.09	Intensity.10	Intensity.11	Intensity.12	Intensity.13	Intensity.14	Intensity.15
0	YPR010C-A	A5Z2X5	0.0	25457000.0	0.0	54691000.0	0.0	32298000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39066000.0
1	RPL36B;RPL36A	O14455;P05745	1032000000.0	1034000000.0	1799900000.0	1103700000.0	510830000.0	700950000.0	940310000.0	456100000.0	824840000.0	438350000.0	949890000.0	1190900000.0	921070000.0	1392500000.0	1462700000.0
2	MBF1	O14467	127050000.0	51359000.0	0.0	66250000.0	0.0	136280000.0	58185000.0	42241000.0	77124000.0	124040000.0	94857000.0	21558000.0	84905000.0	76362000.0	92538000.0
3	TY1A-H;TY1A-GR3;TY1A-DR4;TY1A-BR;TY1A-ML1;TY1A-JR2;TY1A-LR1;TY1A-MR2;TY1A-ER2;TY1A-DR5;TY1A-PR2;TY1A-OR;TY1A-PR1;TY1A-A;TY1A-ML2;TY1A-DR3;TY1A-PR3;TY1A-GR2;TY1A-GR1;TY1A-DR1;TY1A-LR4;TY1A-LR3;TY1A-JR1;TY1A-PL;TY1A-LR2;TY1A-ER1;TY1A-DR6;TY1A-NL2;TY1A-OL	P0C2I4;P0CX67;O74302;Q12217;Q04706;P47099;P0CX68;P0CX69;P0CX66;P0CX65;P0CX60;P0CX59;P0CX58;P0CX57;P0CX76;Q12441;Q6Q5H1;Q12485;Q12085;Q03856;P0C2I8;P0CX75;P0CX74;P0CX73;P0CX72;P0CX71;P0CX70;Q12470;Q92392	0.0	0.0	74067000.0	0.0	0.0	0.0	46644000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	TIM9	O74700	15776000.0	0.0	22918000.0	22318000.0	12552000.0	53161000.0	17626000.0	15380000.0	0.0	41043000.0	25410000.0	37851000.0	30369000.0	31499000.0	37701000.0
5	CYC1;CYC7	P00044;P00045	30447000.0	0.0	19079000.0	0.0	0.0	30894000.0	0.0	0.0	0.0	32844000.0	0.0	0.0	37016000.0	0.0	34219000.0
6	QCR6	P00127	15277000.0	0.0	23751000.0	0.0	0.0	81326000.0	16385000.0	0.0	13727000.0	0.0	29708000.0	41162000.0	51371000.0	27531000.0	26922000.0
7	QCR7	P00128	0.0	0.0	34686000.0	57528000.0	0.0	75485000.0	10230000.0	32893000.0	12137000.0	15968000.0	38496000.0	19334000.0	58397000.0	93175000.0	56578000.0
8	CYB2	P00175	6958000.0	0.0	7363700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9431600.0	7016200.0	0.0	10257000.0	0.0
9	ADH1	P00330	5610300000.0	2779300000.0	7558800000.0	7227900000.0	3145300000.0	5212900000.0	6190900000.0	1660300000.0	2787600000.0	8110100000.0	7995200000.0	6823900000.0	9961200000.0	7901200000.0	6909600000.0
10	ADH2	P00331	567680000.0	144500000.0	438260000.0	332120000.0	38237000.0	660370000.0	208160000.0	341620000.0	499260000.0	119940000.0	661840000.0	74503000.0	215970000.0	514150000.0	197570000.0
11	TDH2	P00358	1201000000.0	275620000.0	2515900000.0	1349300000.0	354440000.0	754380000.0	228740000.0	356440000.0	1077900000.0	1403400000.0	1152300000.0	1448800000.0	1650600000.0	992520000.0	3309300000.0
12	TDH3	P00359	27021000000.0	11299000000.0	31734000000.0	22846000000.0	11911000000.0	26977000000.0	23212000000.0	9842100000.0	19746000000.0	20926000000.0	20690000000.0	35924000000.0	19836000000.0	48515000000.0	37638000000.0
13	TDH1	P00360	152050000.0	0.0	100470000.0	193270000.0	0.0	364670000.0	77398000.0	98102000.0	58942000.0	86995000.0	233030000.0	84975000.0	76709000.0	36733000.0	0.0
14	COX2	P00410	70787000.0	51557000.0	170350000.0	168400000.0	33540000.0	225070000.0	52479000.0	57939000.0	47242000.0	66716000.0	140410000.0	66226000.0	70708000.0	218730000.0	159850000.0
15	COX5A;COX5B	P00424;P00425	17554000.0	0.0	0.0	15157000.0	0.0	42284000.0	0.0	0.0	13413000.0	16678000.0	16605000.0	21135000.0	0.0	20782000.0	12312000.0
16	COX6	P00427	0.0	13661000.0	17037000.0	59108000.0	18969000.0	86296000.0	27043000.0	0.0	16852000.0	81048000.0	61591000.0	69902000.0	61863000.0	69414000.0	69529000.0
17	SOD1	P00445	132010000.0	15007000.0	16669000.0	285160000.0	640420000.0	56184000.0	23223000.0	259000000.0	499650000.0	51390000.0	211860000.0	16060000.0	38565000.0	20006000.0	12660000.0
18	SOD2	P00447	26523000.0	13087000.0	36488000.0	0.0	14417000.0	47175000.0	17772000.0	0.0	25445000.0	23589000.0	33357000.0	25479000.0	0.0	0.0	36322000.0
19	HIS1	P00498	0.0	0.0	266840000.0	31840000.0	0.0	0.0	14515000.0	0.0	0.0	0.0	12204000.0	22674000.0	0.0	125030000.0	49701000.0
20	CDC28	P00546	6008500.0	0.0	28165000.0	8792600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19309000.0	0.0
21	CDC19	P00549;P52489	10610000000.0	3867400000.0	24520000000.0	10628000000.0	6772100000.0	8799400000.0	8802400000.0	3045300000.0	5711700000.0	8094300000.0	10700000000.0	10305000000.0	8095600000.0	16231000000.0	17943000000.0
22	PGK1	P00560	7046200000.0	2667800000.0	7167300000.0	4421500000.0	3291000000.0	8131500000.0	4457800000.0	2631200000.0	4128200000.0	10165000000.0	6497100000.0	10059000000.0	6443600000.0	8015400000.0	8526800000.0
23	CAR1	P00812	12953000.0	0.0	0.0	0.0	0.0	17377000.0	0.0	11091000.0	0.0	18787000.0	0.0	14564000.0	20570000.0	18849000.0	11748000.0
24	HIS4	P00815	183670000.0	17905000.0	426020000.0	104390000.0	40197000.0	53472000.0	127000000.0	0.0	53079000.0	70523000.0	48914000.0	195110000.0	103360000.0	318690000.0	201690000.0
25	IPP1	P00817	519970000.0	91327000.0	742080000.0	283240000.0	179320000.0	584420000.0	327120000.0	165660000.0	237030000.0	535470000.0	512630000.0	659940000.0	421270000.0	715460000.0	473860000.0
26	ATP2	P00830	862940000.0	481650000.0	1641400000.0	1529300000.0	721550000.0	2758100000.0	862550000.0	707370000.0	768110000.0	1726300000.0	1742900000.0	1896300000.0	2215700000.0	1879900000.0	1751500000.0
27	CIT1	P00890	298600000.0	116360000.0	265960000.0	457070000.0	65386000.0	1162900000.0	179140000.0	354060000.0	221300000.0	337470000.0	321180000.0	347810000.0	826620000.0	697860000.0	349460000.0
28	TRP2	P00899	10526000.0	0.0	22459000.0	9481800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12699000.0	0.0	5992300.0	0.0
29	ENO1	P00924	755560000.0	121880000.0	548730000.0	798340000.0	217780000.0	265560000.0	11128000.0	21046000.0	375900000.0	319520000.0	1109300000.0	263440000.0	596590000.0	582960000.0	350790000.0
30	ENO2	P00925	14165000000.0	5068900000.0	12485000000.0	13290000000.0	6734200000.0	17498000000.0	8552000000.0	6262100000.0	8634900000.0	20329000000.0	17220000000.0	20770000000.0	16279000000.0	19458000000.0	14568000000.0
31	ILV1	P00927	96495000.0	28686000.0	531920000.0	195710000.0	75972000.0	170570000.0	188810000.0	33822000.0	63190000.0	122040000.0	62068000.0	154910000.0	93438000.0	371190000.0	443750000.0
32	TRP5	P00931	42150000.0	0.0	269700000.0	87717000.0	17062000.0	136830000.0	27964000.0	0.0	59488000.0	131930000.0	85270000.0	79008000.0	48514000.0	353510000.0	242700000.0
33	TRP3	P00937	32123000.0	0.0	138650000.0	0.0	14223000.0	0.0	0.0	0.0	18324000.0	0.0	5746000.0	38313000.0	0.0	33735000.0	23237000.0
34	TPI1	P00942	547750000.0	125670000.0	1486300000.0	284100000.0	194370000.0	1736200000.0	617160000.0	142870000.0	316850000.0	1184100000.0	249550000.0	912850000.0	724480000.0	858010000.0	1484000000.0
35	GPM1	P00950	2484200000.0	1893800000.0	3635400000.0	1816000000.0	853130000.0	3995100000.0	2152000000.0	1125500000.0	1855600000.0	4449700000.0	3033400000.0	4021600000.0	2356500000.0	3160900000.0	4089600000.0
36	MES1	P00958	29923000.0	0.0	143730000.0	15475000.0	0.0	22207000.0	0.0	10066000.0	0.0	11270000.0	20249000.0	39136000.0	57179000.0	27169000.0	93072000.0
37	INH1	P01097	0.0	0.0	0.0	0.0	0.0	32525000.0	0.0	8935700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	YPT1	P01123	0.0	0.0	71031000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12153000.0	0.0	0.0	0.0	0.0
39	HTB2;HTB1	P02294;P02293	29763000.0	0.0	49391000.0	0.0	0.0	14910000.0	32088000.0	0.0	0.0	38328000.0	0.0	68100000.0	26233000.0	0.0	35989000.0
40	HHF1	P02309	354570000.0	121500000.0	553390000.0	279730000.0	228490000.0	417210000.0	360970000.0	34970000.0	102150000.0	307020000.0	127400000.0	236800000.0	286430000.0	305820000.0	459180000.0
41	VAR1	P02381	0.0	0.0	0.0	0.0	859730000.0	203310000.0	0.0	0.0	0.0	0.0	88427000.0	0.0	286120000.0	0.0	245920000.0
42	RPP2B	P02400	349260000.0	623620000.0	956660000.0	880990000.0	432830000.0	715180000.0	730140000.0	504300000.0	494650000.0	1160600000.0	669660000.0	570770000.0	606550000.0	734190000.0	1166100000.0
43	RPL28	P02406	1041300000.0	553550000.0	2425800000.0	426690000.0	508060000.0	706400000.0	760960000.0	202200000.0	672980000.0	566070000.0	308950000.0	969090000.0	890630000.0	1279600000.0	913840000.0
44	RPS17B;RPS17A	P14127;P02407	3044600000.0	1714300000.0	6618100000.0	2886700000.0	2487600000.0	2231600000.0	3116900000.0	697060000.0	2039400000.0	3174300000.0	2977400000.0	3574200000.0	2617200000.0	3809000000.0	6356100000.0
45	TUB2	P02557	240140000.0	50484000.0	544870000.0	230550000.0	49092000.0	229490000.0	142850000.0	52582000.0	134770000.0	219330000.0	46176000.0	196490000.0	144640000.0	571070000.0	335350000.0
46	HSP82	P02829	117000000.0	0.0	62497000.0	99695000.0	0.0	179540000.0	42540000.0	8930700.0	151730000.0	94539000.0	265630000.0	58697000.0	66671000.0	111830000.0	32143000.0
47	TUF1	P02992	64701000.0	26361000.0	371320000.0	124780000.0	60744000.0	70177000.0	123630000.0	31251000.0	32577000.0	125870000.0	39826000.0	130900000.0	9568300.0	145240000.0	182520000.0
48	TEF1	P02994	12118000000.0	4745600000.0	19568000000.0	11481000000.0	8436100000.0	9200100000.0	6990200000.0	3030200000.0	8692100000.0	13106000000.0	10217000000.0	12622000000.0	9831100000.0	14869000000.0	16108000000.0
49	REP1	P03871	0.0	0.0	17969000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	REP2	P03872	0.0	0.0	27415000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17255000.0	15849000.0
51	CPA2	P03965	84638000.0	11690000.0	592760000.0	254440000.0	37984000.0	91124000.0	110100000.0	33731000.0	32770000.0	72045000.0	43862000.0	164540000.0	103270000.0	535820000.0	465200000.0
52	COX4	P04037	31288000.0	22855000.0	25954000.0	108360000.0	7691900.0	0.0	0.0	0.0	32433000.0	81993000.0	92249000.0	62410000.0	122380000.0	40824000.0	44430000.0
53	ADE4	P04046	34131000.0	23988000.0	125090000.0	117000000.0	21428000.0	27762000.0	14488000.0	7184100.0	58062000.0	60101000.0	0.0	41634000.0	42702000.0	87925000.0	198880000.0
54	RPO21	P04050	0.0	0.0	14448000.0	9563600.0	0.0	0.0	5274800.0	0.0	0.0	0.0	0.0	0.0	0.0	12421000.0	7634900.0
55	ARG4	P04076	0.0	0.0	8209100.0	0.0	0.0	0.0	0.0	0.0	0.0	18675000.0	0.0	0.0	0.0	32265000.0	0.0
56	PAB1	P04147	258290000.0	89842000.0	443510000.0	317190000.0	84602000.0	333470000.0	194550000.0	20257000.0	155300000.0	334930000.0	246960000.0	472920000.0	254570000.0	307490000.0	509210000.0
57	ADE8	P04161	0.0	0.0	28515000.0	18650000.0	0.0	0.0	14385000.0	0.0	0.0	9200900.0	8563400.0	19193000.0	0.0	0.0	32463000.0
58	LEU2	P04173	0.0	0.0	38499000.0	7706200.0	0.0	0.0	15272000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	RPL24A	P04449	0.0	41847000.0	120180000.0	0.0	0.0	66720000.0	49944000.0	0.0	44708000.0	58523000.0	0.0	0.0	51530000.0	0.0	82628000.0
60	RPL25	P04456	1422600000.0	893910000.0	4014200000.0	1298200000.0	920560000.0	887250000.0	1011600000.0	511020000.0	461440000.0	616870000.0	793020000.0	1303200000.0	1392500000.0	2087000000.0	3066000000.0
61	RPL39	P04650	140430000.0	79214000.0	242140000.0	16446000.0	19079000.0	71977000.0	160730000.0	0.0	0.0	53983000.0	85855000.0	14700000.0	80899000.0	127820000.0	139330000.0
62	AAC1	P04710	0.0	0.0	0.0	0.0	110210000.0	174440000.0	0.0	116940000.0	0.0	131410000.0	108980000.0	0.0	0.0	0.0	0.0
63	THS1	P04801	125950000.0	32347000.0	445790000.0	156930000.0	96647000.0	209190000.0	211480000.0	19677000.0	67616000.0	118620000.0	135930000.0	281320000.0	162510000.0	346920000.0	331000000.0
64	DPS1	P04802	123250000.0	23055000.0	473800000.0	53267000.0	42259000.0	101260000.0	75268000.0	0.0	78198000.0	149870000.0	13649000.0	139480000.0	92268000.0	328940000.0	333370000.0
65	HXK1	P04806	104970000.0	39147000.0	120050000.0	122400000.0	27455000.0	265720000.0	38115000.0	66444000.0	65474000.0	173610000.0	103620000.0	106310000.0	135340000.0	250330000.0	181790000.0
66	HXK2	P04807	193850000.0	178130000.0	353060000.0	343790000.0	123730000.0	279830000.0	202610000.0	69260000.0	300400000.0	598210000.0	514430000.0	567180000.0	355060000.0	383940000.0	454900000.0
67	POR1	P04840	696650000.0	205080000.0	611830000.0	775430000.0	228420000.0	1146200000.0	361390000.0	329340000.0	268110000.0	581840000.0	869020000.0	715260000.0	514310000.0	1124300000.0	963470000.0
68	HTA2;HTA1	P04912;P04911	91133000.0	28908000.0	47039000.0	134200000.0	108080000.0	0.0	91862000.0	0.0	80486000.0	149780000.0	130770000.0	116620000.0	115710000.0	224330000.0	121940000.0
69	PMA1;PMA2	P05030;P19657	4399800000.0	1916600000.0	12509000000.0	4416200000.0	3428900000.0	2514600000.0	5691600000.0	1436900000.0	2428100000.0	2445100000.0	1687800000.0	2663300000.0	1628600000.0	8647900000.0	9332600000.0
70	RPP0	P05317	1040600000.0	1305900000.0	4121800000.0	2311700000.0	1606500000.0	2043600000.0	1861400000.0	526950000.0	1187100000.0	1938700000.0	2636700000.0	2131500000.0	1386700000.0	5255800000.0	5320600000.0
71	RPP1A	P05318	527160000.0	277900000.0	732710000.0	522630000.0	344120000.0	1000300000.0	252200000.0	144860000.0	229230000.0	508430000.0	917680000.0	748380000.0	238770000.0	2223900000.0	943700000.0
72	RPP2A	P05319	722510000.0	209630000.0	355770000.0	867660000.0	533610000.0	187250000.0	299680000.0	164890000.0	220590000.0	581030000.0	311340000.0	374520000.0	206170000.0	534760000.0	661110000.0
73	HEM2	P05373	28858000.0	0.0	53906000.0	15261000.0	0.0	24667000.0	29518000.0	0.0	0.0	44014000.0	21895000.0	0.0	42714000.0	14149000.0	40277000.0
74	SUP35	P05453	75743000.0	38189000.0	190760000.0	102090000.0	28934000.0	88885000.0	27841000.0	9201800.0	68856000.0	99981000.0	65927000.0	102940000.0	34716000.0	109670000.0	131380000.0
75	ATP4	P05626	16988000.0	0.0	19420000.0	154230000.0	0.0	129810000.0	19011000.0	16551000.0	35084000.0	125540000.0	100150000.0	103130000.0	149060000.0	254650000.0	119230000.0
76	MET6	P05694	301970000.0	7069600.0	544740000.0	83356000.0	35551000.0	230890000.0	106300000.0	24675000.0	123020000.0	261710000.0	268950000.0	213500000.0	168840000.0	411430000.0	499710000.0
77	RPL7A	P05737	2580000000.0	1310800000.0	3563000000.0	1988200000.0	1505500000.0	1342800000.0	1668400000.0	462730000.0	1377800000.0	2248400000.0	1885400000.0	1740600000.0	1608000000.0	4790900000.0	4744700000.0
78	RPL9A	P05738	1231700000.0	538200000.0	2141800000.0	883980000.0	688880000.0	1319800000.0	593660000.0	166710000.0	427400000.0	1239700000.0	776060000.0	452750000.0	668590000.0	1998300000.0	1518600000.0
79	RPL6B	P05739	1528900000.0	276090000.0	2436400000.0	579960000.0	321570000.0	1228900000.0	1608000000.0	218910000.0	299760000.0	582250000.0	546860000.0	680760000.0	1079700000.0	2258500000.0	2219100000.0
80	RPL17A	P05740	26633000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19923000.0	0.0	13691000.0	0.0	0.0	0.0	0.0
81	RPL33A	P05744	743290000.0	311230000.0	737370000.0	684120000.0	249800000.0	409660000.0	333310000.0	95826000.0	468990000.0	702370000.0	179090000.0	692420000.0	313950000.0	864080000.0	615900000.0
82	RPL15A	P05748	1057300000.0	384440000.0	2174400000.0	1302100000.0	611100000.0	724470000.0	1064200000.0	359960000.0	551960000.0	1132800000.0	407650000.0	1019200000.0	512400000.0	1757300000.0	1577600000.0
83	RPL22A	P05749	84521000.0	69494000.0	178710000.0	69387000.0	51747000.0	96939000.0	52863000.0	48361000.0	67076000.0	86337000.0	119360000.0	92756000.0	77049000.0	103690000.0	199790000.0
84	RPS3	P05750	3463500000.0	2391600000.0	8990700000.0	3262600000.0	2553200000.0	4570200000.0	4477000000.0	1237100000.0	2224000000.0	3543900000.0	2423100000.0	4061200000.0	2754600000.0	6397100000.0	9374300000.0
85	RPS9B;RPS9A	P05755;O13516	1272300000.0	226120000.0	2221900000.0	1223400000.0	970290000.0	1282200000.0	1347500000.0	376440000.0	966050000.0	1636500000.0	1482700000.0	1906200000.0	1153100000.0	2830400000.0	3047400000.0
86	RPS13	P05756	1602600000.0	643510000.0	4070200000.0	2752700000.0	2179900000.0	1423100000.0	2605800000.0	385820000.0	317430000.0	1645700000.0	1618500000.0	2524100000.0	1052700000.0	3485600000.0	3561000000.0
87	RPS31	P05759;P0CH09;P0CH08;P0CG63	146770000.0	361790000.0	716680000.0	173240000.0	240600000.0	413860000.0	142680000.0	19976000.0	30460000.0	335400000.0	37839000.0	460310000.0	294390000.0	127640000.0	666560000.0
88	PRT1	P06103	58784000.0	17508000.0	262350000.0	60539000.0	0.0	16998000.0	25720000.0	0.0	22310000.0	57092000.0	9797100.0	121130000.0	35153000.0	122220000.0	137270000.0
89	SCP160	P06105	35241000.0	39051000.0	97706000.0	14324000.0	10351000.0	52444000.0	35279000.0	0.0	0.0	38089000.0	98613000.0	61208000.0	29529000.0	115520000.0	95646000.0
90	MET17	P06106	155700000.0	46806000.0	637800000.0	199910000.0	26264000.0	207760000.0	156860000.0	30332000.0	51819000.0	148810000.0	85131000.0	154080000.0	88227000.0	223140000.0	423860000.0
91	ILV5	P06168	1402200000.0	649360000.0	1688400000.0	1411300000.0	439560000.0	1572300000.0	828940000.0	403190000.0	843740000.0	1873600000.0	1888600000.0	2088000000.0	1341900000.0	2305000000.0	1915000000.0
92	PDC1	P06169;P26263;Q07471	15273000000.0	7851900000.0	21216000000.0	19055000000.0	8402100000.0	20065000000.0	11204000000.0	5587000000.0	10577000000.0	21054000000.0	18821000000.0	19771000000.0	13882000000.0	26634000000.0	18452000000.0
93	LEU4	P06208-2;P06208	0.0	22173000.0	247010000.0	19691000.0	10150000.0	66326000.0	73358000.0	8933000.0	19025000.0	58932000.0	77970000.0	17499000.0	12640000.0	163080000.0	131460000.0
94	RPS14A;RPS14B	P06367;P39516	2280100000.0	845510000.0	5059600000.0	1491800000.0	1295800000.0	1593700000.0	1767500000.0	515800000.0	1435700000.0	1769600000.0	955450000.0	1893900000.0	1193400000.0	2157300000.0	3934200000.0
95	DED1	P06634	54289000000.0	27074000000.0	1290500000.0	19632000000.0	192190000.0	473560000.0	603990000.0	167590000.0	465260000.0	433760000.0	321270000.0	52443000000.0	42211000000.0	937230000.0	916290000.0
96	GPH1	P06738	19248000.0	0.0	15647000.0	19672000.0	8667900.0	34346000.0	10931000.0	0.0	11585000.0	16007000.0	0.0	12686000.0	19878000.0	16036000.0	23258000.0
97	RHO1	P06780	0.0	0.0	14669000.0	0.0	0.0	24293000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38533000.0	23976000.0
98	TOP2	P06786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8414000.0
99	CYT1	P07143	100440000.0	28371000.0	242920000.0	134730000.0	55668000.0	42971000.0	89585000.0	28517000.0	36842000.0	50752000.0	32839000.0	102150000.0	122150000.0	170140000.0	181190000.0
100	FAS1	P07149	1341500000.0	565310000.0	3810600000.0	1787300000.0	678650000.0	1642000000.0	1435900000.0	405800000.0	1016600000.0	1799600000.0	1643500000.0	1472100000.0	1186500000.0	3408900000.0	3022500000.0
101	ADK1	P07170	176320000.0	120820000.0	167200000.0	170490000.0	56285000.0	217860000.0	0.0	0.0	160680000.0	298520000.0	325120000.0	413980000.0	272990000.0	207690000.0	329960000.0
102	TOM70	P07213	15457000000.0	0.0	0.0	27367000.0	0.0	10663000000.0	8137200000.0	0.0	0.0	0.0	0.0	6476200000.0	31987000.0	10217000000.0	0.0
103	ADE5,7	P07244	345050000.0	84111000.0	760420000.0	478050000.0	157390000.0	438540000.0	405550000.0	63282000.0	158670000.0	528970000.0	321520000.0	430620000.0	214850000.0	945840000.0	753260000.0
104	ADE3	P07245	100570000.0	0.0	294970000.0	93498000.0	14317000.0	173250000.0	72310000.0	19138000.0	63862000.0	86692000.0	84754000.0	89985000.0	84976000.0	268380000.0	314800000.0
105	ATP1	P07251	1105600000.0	351890000.0	1625500000.0	1636200000.0	468170000.0	1920700000.0	707750000.0	578640000.0	763180000.0	1487200000.0	852780000.0	1471500000.0	1959300000.0	1682100000.0	1985400000.0
106	COR1	P07256	75592000.0	39414000.0	175840000.0	155340000.0	0.0	298420000.0	72885000.0	47481000.0	44089000.0	92745000.0	139570000.0	176820000.0	127260000.0	117690000.0	240930000.0
107	QCR2	P07257	119060000.0	33437000.0	307850000.0	197760000.0	42459000.0	255210000.0	137810000.0	31263000.0	98783000.0	244330000.0	148390000.0	177680000.0	192620000.0	285440000.0	255390000.0
108	URA2	P07259	962310000.0	419610000.0	2815100000.0	1770000000.0	315410000.0	1026700000.0	1400200000.0	340390000.0	580440000.0	912160000.0	585700000.0	895890000.0	995670000.0	2015900000.0	2181000000.0
109	CDC33	P07260	51289000.0	31111000.0	145990000.0	43029000.0	47466000.0	51607000.0	58593000.0	0.0	39168000.0	74163000.0	46232000.0	62690000.0	25725000.0	91049000.0	54973000.0
110	GDH1	P07262;P39708	234640000.0	86482000.0	1283000000.0	162230000.0	111590000.0	249820000.0	332110000.0	31278000.0	142270000.0	192030000.0	66610000.0	139630000.0	75568000.0	799640000.0	898080000.0
111	HTS1	P07263-2;P07263	25395000.0	141090000.0	231070000.0	40054000.0	27412000.0	112840000.0	28431000.0	0.0	154290000.0	52535000.0	80286000.0	263220000.0	95056000.0	125270000.0	78361000.0
112	LEU1	P07264	879350000.0	395270000.0	1590600000.0	468670000.0	179720000.0	805440000.0	331920000.0	231850000.0	451650000.0	934540000.0	913050000.0	739550000.0	347410000.0	1203600000.0	1393500000.0
113	PEP4	P07267	0.0	0.0	22888000.0	8079800.0	0.0	18089000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7649900.0	0.0
114	PFY1	P07274	0.0	0.0	0.0	0.0	0.0	26774000.0	0.0	0.0	0.0	11041000.0	0.0	0.0	0.0	0.0	0.0
115	BCY1	P07278	16489000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10864000.0	0.0	0.0	13319000.0	0.0	0.0	0.0
116	RPS19B;RPS19A	P07281;P07280	630030000.0	640100000.0	1357300000.0	1605600000.0	306000000.0	810590000.0	604850000.0	134050000.0	589330000.0	870050000.0	1155500000.0	1352700000.0	714930000.0	1468900000.0	2074900000.0
117	SEC53	P07283	318350000.0	148750000.0	580450000.0	155310000.0	179790000.0	176520000.0	134700000.0	55688000.0	72774000.0	400990000.0	84275000.0	293130000.0	161430000.0	329050000.0	461900000.0
118	SES1	P07284	134950000.0	84637000.0	252940000.0	119760000.0	76909000.0	267410000.0	85004000.0	0.0	79117000.0	343570000.0	127630000.0	217760000.0	200740000.0	496800000.0	258080000.0
119	TRP4	P07285	0.0	0.0	37314000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	ILV2	P07342	47970000.0	49023000.0	227160000.0	195060000.0	8150500.0	201960000.0	29346000.0	0.0	80102000.0	87848000.0	119550000.0	40478000.0	11293000.0	291170000.0	382300000.0
121	SEC4;YPT6	P07560;Q99260	0.0	0.0	78821000.0	24919000.0	0.0	0.0	30858000.0	0.0	17061000.0	0.0	0.0	0.0	14325000.0	25145000.0	63027000.0
122	LYS2	P07702	12014000.0	0.0	46848000.0	19680000.0	0.0	0.0	13256000.0	0.0	7366300.0	7772900.0	14611000.0	0.0	0.0	7518900.0	10914000.0
123	RPC40	P07703	16138000.0	0.0	69675000.0	9872400.0	21388000.0	0.0	28219000.0	3512200.0	22600000.0	62010000.0	0.0	57698000.0	0.0	36727000.0	78452000.0
124	VAS1	P07806-2;P07806	175340000.0	33847000.0	278030000.0	393470000.0	60066000.0	195750000.0	162760000.0	5243800.0	72451000.0	221550000.0	234720000.0	302050000.0	249550000.0	458550000.0	603490000.0
125	CAR2	P07991	0.0	0.0	65991000.0	53891000.0	0.0	136030000.0	14485000.0	0.0	26461000.0	0.0	13627000.0	29590000.0	83493000.0	50840000.0	41535000.0
126	RIP1	P08067	32975000.0	7651400.0	112950000.0	119220000.0	0.0	108160000.0	31312000.0	38057000.0	41353000.0	65693000.0	42318000.0	64489000.0	48999000.0	110240000.0	99503000.0
127	FUM1	P08417	0.0	0.0	24758000.0	0.0	0.0	25104000.0	0.0	0.0	0.0	64700000.0	18603000.0	19834000.0	55350000.0	51214000.0	17379000.0
128	RPB2	P08518	0.0	0.0	67414000.0	0.0	5990600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10321000.0	28287000.0
129	ERG20	P08524	149460000.0	70946000.0	140230000.0	130940000.0	28502000.0	101620000.0	65335000.0	0.0	42711000.0	191650000.0	40601000.0	162940000.0	35650000.0	71782000.0	112240000.0
130	MET3	P08536	1019000000.0	0.0	13659000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	ARO1	P08566	143390000.0	34426000.0	876670000.0	193420000.0	151520000.0	163740000.0	290810000.0	20424000.0	132910000.0	251120000.0	107690000.0	312500000.0	94537000.0	926220000.0	680610000.0
132	CIT2	P08679	0.0	0.0	0.0	13602000.0	0.0	62781000.0	30667000.0	15721000.0	0.0	0.0	14105000.0	0.0	53276000.0	0.0	0.0
133	SUI3	P09064	0.0	0.0	41700000.0	19951000.0	49983000.0	28184000.0	40031000.0	0.0	0.0	31187000.0	0.0	20850000.0	0.0	30256000.0	85176000.0
134	FBP1	P09201	0.0	0.0	0.0	8144900.0	0.0	32650000.0	0.0	0.0	0.0	0.0	0.0	0.0	34398000.0	13922000.0	0.0
135	PRB1	P09232	42875000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13990000.0	0.0	0.0
136	SSA3	P09435	91000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42791000.0	0.0	55523000.0	0.0	0.0	0.0	0.0
